224240,258531
172055,194055
152178,244574
138612,178881
129913,130160
118327,145783
113308,180197
106434,123940
100140,143128
100947,145673
95454,157141
89121,108097
88336,97979
87928,106149
84145,127909
81141,100701
77138,105427
75134,85391
72738,80509
74100,79381
69060,86470
68069,133204
66308,76722
64627,80004
63034,72964
62965,77032
60326,70844
63579,71639
61004,64764
58312,82461
57068,68465
56960,70340
55757,66534
54045,67639
53054,72518
53415,62982
51843,67333
50151,64936
50191,85023
64244,67964
51398,55725
50718,67289
49123,120954
48754,66218
49288,66485
49577,70579
46352,58510
48313,65561
48436,62810
46416,67115
48031,64512
44060,56773
43339,64988
42217,66241
42189,68570
41786,62648
41590,70374
41255,59190
41636,61763
40672,62033
39157,63081
40959,68238
46707,60450
44787,59424
44552,62519
44028,57693
43477,64582
43650,58432
42826,57527
42405,59590
42139,62032
41632,60244
41214,63427
40726,64901
40748,75182
43328,63344
40297,59274
40624,57508
39526,54451
39695,65233
39257,62149
38796,63038
38895,60758
38351,62332
38485,56004
37722,65534
37008,57190
37652,66734
37669,57480
37006,52864
37536,62846
36942,61974
36402,58610
36021,63824
36209,55377
36744,69271
35347,61202
36198,60521
37538,61029
35889,60533
35641,58979
34945,58429
34666,62752
35232,69135
34627,75377
34882,59641
34025,59871
33986,68389
33673,57946
33187,61814
33387,62551
35188,59681
34824,57402
34962,59492
34450,61388
34468,63996
34325,60966
33853,57214
34549,58701
34188,57351
33891,59237
33664,58581
33931,53591
33335,57772
33259,67925
33350,56173
33221,57037
33370,59751
33334,63865
33359,54786
32838,59541
32786,57983
34920,56517
34504,59682
34234,54613
34236,54942
33818,59667
33920,56856
33775,58026
33847,59188
33749,58844
33570,59536
33573,62153
33416,55959
33382,59153
33325,55982
33189,61358
33588,56368
33231,56686
33743,59266
33139,60440
33102,55037
33029,57280
34667,54801
34316,57811
34066,56605
34101,57032
34036,58447
34037,56152
33664,59725
33688,57212
33741,58474
33636,57245
33629,56719
33525,56524
33635,56801
33702,58514
33537,58598
33366,55781
33323,58068
33295,58308
33386,56925
33260,56732
33442,56816
34734,53643
34266,56611
34176,54482
34166,55030
34027,57492
33899,56451
