1259986,955677
944835,992282
918968,977651
907448,935538
896826,1389999
870284,1028860
861667,933144
867036,961571
839898,1020525
852647,858661
812567,924291
808382,995411
795316,1005847
805829,855823
770569,796902
780718,1091839
735679,1226064
755593,944209
758081,848168
756002,808293
772826,1029894
732155,879013
734185,819164
747860,820595
728685,743573
729409,817809
724005,787540
711981,957186
694639,843687
696376,792995
713584,743405
698594,729817
696701,731024
667484,701050
678656,720986
682989,755644
672685,741743
662322,705810
651936,760656
631254,677177
640788,1067991
636819,664248
652570,844097
623134,709491
618690,702375
613295,650710
623731,749389
622252,670602
631037,716174
627087,648544
626017,637534
619508,602080
633707,673903
614778,596776
600544,643861
602366,794226
592002,739452
599272,759877
614937,638360
613781,581843
617482,1002100
595933,737997
587109,667289
592991,771069
611715,581960
590025,681431
568325,734625
571331,629273
593489,714684
594789,609129
578791,636443
580656,788719
564683,678359
554472,890762
583730,662473
564957,766725
595418,675455
564041,608534
578024,637388
567300,622197
552406,605932
539157,590987
533420,673663
540966,576895
529943,593286
531680,560322
525527,765993
534725,585088
527511,577099
518610,582516
534665,591273
518136,576617
522905,653630
505294,600015
535589,618235
515437,588647
517436,582330
518430,707750
517886,648912
524465,598343
516063,561252
507447,593280
503777,591255
526600,573337
530419,594658
515671,564484
511690,672457
512348,606096
503211,563168
501804,556052
513373,578054
508301,580015
502924,565215
505865,562285
504849,573087
499497,620072
510067,558285
498252,567301
506670,586489
492861,603583
492375,580341
499417,642119
493081,567798
489283,625654
497762,558096
500257,583960
498533,571065
485104,580136
498820,617191
492024,556214
494896,590334
493545,592408
493877,563035
487804,592408
492859,584545
490247,560442
495919,583178
489351,563985
486111,552107
494397,563657
497840,567334
491908,581696
495161,554852
487199,565203
485959,583171
481866,571492
486489,572744
476679,581149
486352,558168
480757,570274
489504,554670
488755,564293
479989,548275
482726,564182
495213,559187
484703,556159
470305,564528
490301,564459
479697,563041
493985,552264
479390,554083
479293,573225
481698,574685
473597,544048
477240,568666
479938,583607
475715,549300
473739,561751
470989,547084
472478,552868
484173,575925
469618,554532
470883,547067
477040,551348
475552,536349
466573,594678
472878,534924
473981,574863
467150,537541
477243,567599
