824246,1017751
673671,790869
632887,644990
601954,618459
578391,609093
554982,570784
537872,671207
518743,571401
500607,551939
485982,566206
476207,593481
476839,506474
459256,505941
453893,513624
450806,525004
446736,467619
440779,503640
436488,487340
427648,626805
425201,556347
430068,547063
429134,579040
416828,581551
414478,467484
406695,486666
410456,528284
410804,462287
404904,448025
400230,504934
400104,653149
395800,469814
393122,573694
389843,467711
404427,482018
393884,605527
387137,457782
382219,481898
379462,592430
383141,474757
381035,522520
376986,543312
375679,498155
374000,462133
374071,438158
368896,437029
364460,412396
368029,421916
359198,516586
365196,490664
366023,500013
359559,504815
357716,469966
358143,420060
355697,432598
350423,435053
357513,393915
356500,407194
351300,447373
347819,377287
344946,469239
348118,388637
344820,468819
342887,428931
341654,412554
342295,493142
342237,520859
345209,458616
338527,362622
338241,401058
336988,426066
336082,385949
334881,425769
334468,436591
336933,572733
333718,378226
337216,468791
332441,377189
332382,372695
330512,378959
329868,888183
332376,472610
327420,406378
327840,499459
324956,398499
327118,395200
322960,468444
328302,413532
322274,491203
322382,490429
314773,377598
311505,395480
311963,358014
311621,378980
312351,351666
312245,369736
310036,427629
309602,425917
311974,371397
308645,373401
309246,357465
307285,353646
307485,371274
305278,368435
308254,367849
305575,429073
304954,376520
302736,352356
304613,364035
303490,503309
302834,387942
302757,336454
300605,452888
303634,368535
299511,442151
301569,403430
300807,341830
302589,398574
299071,370343
299500,392139
298923,385928
297607,393943
298765,350537
296959,401369
298250,435281
297600,394686
295745,400258
296367,367874
296416,384420
298362,357266
297435,613324
296372,366845
293827,356697
289369,401527
290011,338329
287331,359079
289956,345850
289506,358655
287833,371881
287257,342907
287226,362336
286102,371144
286506,370233
285745,348222
287028,361342
286647,353831
284782,387199
284606,339299
286182,364009
283873,400554
286053,349920
285174,359109
284216,367784
283823,397962
285032,326801
283363,336347
283433,363142
282367,374043
282699,329922
280691,348306
281987,348894
281659,335020
280204,323744
281112,344637
280129,338046
280338,338210
280179,341798
280679,327718
280146,335506
279087,365611
279631,345605
279770,346220
278993,338809
278467,333868
278888,333145
278723,335820
278486,346644
276948,340747
277477,374858
277798,332410
277691,327030
