806911,689982
613243,564310
546592,573428
508351,553960
468353,502409
435041,503465
404883,476574
384192,371576
363510,398800
355887,366052
340688,470490
330099,459716
327700,464816
315230,436278
313793,357652
300939,336614
298831,338836
290998,322206
284589,308566
280497,359142
278843,347478
270047,351154
270945,309087
262880,286032
260123,297393
258231,361189
250333,281577
248042,301783
245455,321938
247284,290856
238014,284641
233729,302664
234350,313408
233471,283789
227839,282616
222284,319448
221046,263653
220283,252784
218496,274811
217052,280558
217357,259923
211020,280899
211423,253952
215262,274456
209749,251337
204396,272104
203538,252970
203636,266229
200165,251342
196551,243932
195016,272653
193850,255583
193593,234906
195158,243464
189427,266729
185921,235331
186873,237921
183070,242774
182511,246011
180353,238954
181231,236991
175211,247184
177995,259402
174367,236485
173786,253640
172837,248418
170723,313721
176983,340309
168339,251433
169153,244997
166588,242614
166224,245496
166622,243282
161980,245226
171268,242267
168476,248132
164684,236799
165075,245847
163888,243338
163440,237365
161974,240314
160870,247513
159455,234871
158116,237236
160157,229328
156719,239339
156351,239140
157046,256392
153842,248142
157458,232791
152672,259855
151784,255306
151241,240605
149988,245728
150524,236916
147618,246621
149519,240308
145717,237597
145407,249107
145982,250475
147299,248771
142391,241769
141158,239427
141144,259013
140071,245476
142712,241612
147204,228628
145574,232162
144293,233158
143136,242898
142804,258787
141968,252011
141402,249055
141413,240659
139640,246404
138829,252631
139461,236468
138437,251231
137570,251913
136755,257881
136605,250461
134391,246990
135176,239850
133908,255241
133124,241303
133068,255382
133559,255988
131649,240876
141422,236672
140069,240671
138821,238752
138282,246766
138305,246599
136741,248539
137093,243048
135468,238881
135379,241512
134862,241910
133998,239408
134863,243374
134185,245283
133195,247459
133277,251154
131926,248835
132322,249758
131275,253065
130960,248276
130501,244385
130308,249210
139787,235800
138138,232680
137380,233860
137220,236692
136310,237746
136471,235569
135838,239864
135393,239728
134940,249255
134486,238010
134913,237231
133954,248470
133355,249527
133604,250906
133233,247424
133202,236380
132689,243149
132630,246027
131825,238131
131691,251976
130802,253200
139524,237620
137819,236901
137126,242194
136248,231427
136557,249162
136693,234119
135786,240974
135980,232187
135506,240098
134614,238453
