259960,307009
213825,310493
200384,216960
180643,362776
177311,186818
162529,174962
154869,189931
153254,178558
146585,264364
141649,166706
136651,185072
133565,183519
128330,230623
128532,152848
126346,153767
119630,209624
138499,175017
122013,235171
116010,285482
111306,142473
107801,123893
110668,119162
101474,120561
101702,182250
95571,141513
96032,97315
91058,120843
89578,108298
88041,125338
87041,115451
84615,96052
85275,114600
87796,121277
81726,110383
77696,102479
75210,113849
80760,210414
80818,157627
74753,112117
69548,126947
74880,170512
67448,109662
71691,97112
72325,94666
66140,94690
64036,95040
65451,133567
78773,105408
78254,222101
72056,87175
63859,98133
60130,87000
55165,113372
55608,108053
55968,95614
54310,115363
52047,87341
51756,74691
50175,84683
51440,89437
49091,77913
46545,111582
52652,89510
46433,91099
42736,90978
45860,91387
41659,88157
40212,81599
40782,87442
41481,86029
38331,80225
37587,90701
39398,82756
37715,81858
35109,89056
37825,99514
38643,104885
34661,78860
33298,76959
44619,85266
42502,89111
42765,76235
40530,81616
43846,79337
39709,81200
38956,82565
38522,87579
38045,92311
37419,79159
36215,77299
36648,93289
35878,85077
34729,84371
34254,90069
33437,84099
33366,78383
33497,88688
34153,86355
32641,94616
32024,93934
44450,79116
41793,80148
41502,84956
40567,80066
40487,85454
39588,82370
39388,77625
38913,80736
37821,82599
37540,79143
37646,80666
36783,84665
36271,81121
35852,84624
35824,84887
35636,81382
34883,81215
34859,84695
34614,83479
34695,79936
33568,84696
45449,76737
42922,79977
41551,79851
40627,77269
40194,80043
40132,79069
40077,78158
39416,81975
38968,78237
38877,84660
38772,85734
38319,79461
38454,78093
37887,80358
37944,79794
37449,83781
37378,81855
37078,79956
36585,79492
36543,79341
36448,84921
45315,78776
43006,81068
42534,79519
42107,78299
41506,78701
41379,80321
40863,82341
40313,79334
40779,78638
40479,81690
40103,78199
39958,81509
39305,78047
39403,80646
39237,80178
39609,80235
39125,81508
38887,80504
38798,81405
38641,82097
38774,78757
45916,74937
44066,76557
43175,77634
43067,80191
43029,78228
42110,76916
42212,76894
41564,76735
41500,82086
40879,81181
41113,77704
40759,80022
40958,81329
40593,80294
40544,80690
40221,80074
39634,77808
